time,expected_voltage,actual_voltage
9.981000,0.006000,0.003281
9.982000,0.006000,0.004531
9.983000,0.006000,0.003906
9.984000,0.006000,0.006719
9.985000,0.006000,0.003906
9.986000,0.006000,0.004531
9.987000,0.006000,0.004219
9.988000,0.006000,0.003281
9.989000,0.006000,0.003594
9.990000,0.006000,0.004531
9.991000,0.006000,0.005156
9.992000,0.006000,0.003906
9.993000,0.006000,0.003594
9.994000,0.006000,0.003594
9.995000,0.006000,0.003906
9.996000,0.006000,0.003281
9.997000,0.006000,0.004844
9.998000,0.006000,-0.042969
9.999000,0.006000,-0.040157
10.000000,-0.040000,-0.044219
10.001000,-0.040000,-0.041407
10.002000,-0.040000,-0.040782
10.003000,-0.040000,-0.042657
10.004000,-0.040000,-0.042657
10.005000,-0.040000,-0.042032
10.006000,-0.040000,-0.043907
10.007000,-0.040000,-0.041094
10.008000,-0.040000,-0.040782
10.009000,-0.040000,-0.041407
10.010000,-0.040000,-0.042032
10.011000,-0.040000,-0.039219
10.012000,-0.040000,-0.042032
10.013000,-0.040000,-0.041719
10.014000,-0.040000,-0.041407
10.015000,-0.040000,-0.040469
10.016000,-0.040000,-0.041094
10.017000,-0.040000,-0.044219
10.018000,-0.040000,-0.041719
10.019000,-0.040000,-0.042344
10.020000,-0.040000,-0.042969
10.021000,-0.040000,-0.044844
10.022000,-0.040000,-0.042657
10.023000,-0.040000,-0.042032
10.024000,-0.040000,-0.042344
10.025000,-0.040000,-0.042657
10.026000,-0.040000,-0.042657
10.027000,-0.040000,-0.041094
10.028000,-0.040000,-0.042032
10.029000,-0.040000,-0.042969
10.030000,-0.040000,-0.038594
10.031000,-0.040000,-0.040782
10.032000,-0.040000,-0.042344
10.033000,-0.040000,-0.042969
10.034000,-0.040000,-0.041719
10.035000,-0.040000,-0.039844
10.036000,-0.040000,-0.039532
10.037000,-0.040000,-0.041094
10.038000,-0.040000,-0.041719
10.039000,-0.040000,-0.041407
10.040000,-0.040000,-0.041719
10.041000,-0.040000,-0.040782
10.042000,-0.040000,-0.040157
10.043000,-0.040000,-0.042969
10.044000,-0.040000,-0.039219
10.045000,-0.040000,-0.042344
10.046000,-0.040000,-0.041719
10.047000,-0.040000,-0.042344
10.048000,-0.040000,-0.041719
10.049000,-0.040000,-0.042657
10.050000,-0.040000,-0.042032
10.051000,-0.040000,-0.042032
10.052000,-0.040000,-0.041407
10.053000,-0.040000,-0.044219
10.054000,-0.040000,-0.043594
10.055000,-0.040000,-0.042032
10.056000,-0.040000,-0.041407
10.057000,-0.040000,-0.042657
10.058000,-0.040000,-0.041094
10.059000,-0.040000,-0.039219
10.060000,-0.040000,-0.041407
10.061000,-0.040000,-0.040782
10.062000,-0.040000,-0.043594
10.063000,-0.040000,-0.042657
10.064000,-0.040000,-0.042032
10.065000,-0.040000,-0.041719
10.066000,-0.040000,-0.042032
10.067000,-0.040000,-0.042032
10.068000,-0.040000,-0.042032
10.069000,-0.040000,-0.042344
10.070000,-0.040000,-0.041094
10.071000,-0.040000,-0.043282
10.072000,-0.040000,-0.043907
10.073000,-0.040000,-0.041719
10.074000,-0.040000,-0.042657
10.075000,-0.040000,-0.040782
10.076000,-0.040000,-0.043282
10.077000,-0.040000,-0.041094
10.078000,-0.040000,-0.041094
10.079000,-0.040000,-0.041407
10.080000,-0.040000,-0.042344
10.081000,-0.040000,-0.041407
10.082000,-0.040000,-0.041719
10.083000,-0.040000,-0.042657
10.084000,-0.040000,-0.040157
10.085000,-0.040000,-0.038594
10.086000,-0.040000,-0.042032
10.087000,-0.040000,-0.041094
10.088000,-0.040000,-0.042344
10.089000,-0.040000,-0.040157
10.090000,-0.040000,-0.042657
10.091000,-0.040000,-0.041719
10.092000,-0.040000,-0.042344
10.093000,-0.040000,-0.040469
10.094000,-0.040000,-0.042657
10.095000,-0.040000,-0.040469
10.096000,-0.040000,-0.040469
10.097000,-0.040000,-0.041094
10.098000,-0.040000,-0.041407
10.099000,-0.040000,-0.039844
10.100000,-0.040000,-0.042657
10.101000,-0.040000,-0.041407
10.102000,-0.040000,-0.041719
10.103000,-0.040000,-0.040782
10.104000,-0.040000,-0.042032
10.105000,-0.040000,-0.042969
10.106000,-0.040000,-0.042969
10.107000,-0.040000,-0.039532
10.108000,-0.040000,-0.042032
10.109000,-0.040000,-0.042032
10.110000,-0.040000,-0.039844
10.111000,-0.040000,-0.042969
10.112000,-0.040000,-0.041094
10.113000,-0.040000,-0.040782
10.114000,-0.040000,-0.042344
10.115000,-0.040000,-0.039219
10.116000,-0.040000,-0.042344
10.117000,-0.040000,-0.041407
10.118000,-0.040000,-0.041719
10.119000,-0.040000,-0.041094
10.120000,-0.040000,-0.043282
10.121000,-0.040000,-0.041407
10.122000,-0.040000,-0.042032
10.123000,-0.040000,-0.041719
10.124000,-0.040000,-0.041719
10.125000,-0.040000,-0.039844
10.126000,-0.040000,-0.044219
10.127000,-0.040000,-0.041407
10.128000,-0.040000,-0.042969
10.129000,-0.040000,-0.041407
10.130000,-0.040000,-0.042032
10.131000,-0.040000,-0.042657
10.132000,-0.040000,-0.040782
10.133000,-0.040000,-0.041094
10.134000,-0.040000,-0.043594
10.135000,-0.040000,-0.042032
10.136000,-0.040000,-0.041719
10.137000,-0.040000,-0.040469
10.138000,-0.040000,-0.039219
10.139000,-0.040000,-0.042344
10.140000,-0.040000,-0.041094
10.141000,-0.040000,-0.040782
10.142000,-0.040000,-0.042032
10.143000,-0.040000,-0.041407
10.144000,-0.040000,-0.039844
10.145000,-0.040000,-0.041407
10.146000,-0.040000,-0.042657
10.147000,-0.040000,-0.042032
10.148000,-0.040000,0.008594
10.149000,-0.040000,0.006719
10.150000,0.010000,0.007344
10.151000,0.010000,0.010156
10.152000,0.010000,0.008594
10.153000,0.010000,0.008281
10.154000,0.010000,0.010469
10.155000,0.010000,0.007656
10.156000,0.010000,0.007656
10.157000,0.010000,0.010469
10.158000,0.010000,0.008594
10.159000,0.010000,0.010156
10.160000,0.010000,0.008281
10.161000,0.010000,0.009219
10.162000,0.010000,0.010469
10.163000,0.010000,0.007969
10.164000,0.010000,0.005781
10.165000,0.010000,0.005781
10.166000,0.010000,0.009219
10.167000,0.010000,0.007969
10.168000,0.010000,0.009531
10.169000,0.010000,0.008906
10.170000,0.010000,0.003906
10.171000,0.010000,0.009219
10.172000,0.010000,0.008281
10.173000,0.010000,0.008906
10.174000,0.010000,0.006719
10.175000,0.010000,0.006719
10.176000,0.010000,0.007031
10.177000,0.010000,0.008281
10.178000,0.010000,0.008906
10.179000,0.010000,0.007969
10.180000,0.010000,0.008906
10.181000,0.010000,0.007969
10.182000,0.010000,0.008281
10.183000,0.010000,0.009531
10.184000,0.010000,0.008594
10.185000,0.010000,0.007031
10.186000,0.010000,0.008906
10.187000,0.010000,0.007344
10.188000,0.010000,0.009531
10.189000,0.010000,0.008281
10.190000,0.010000,0.009531
10.191000,0.010000,0.007656
10.192000,0.010000,0.008281
10.193000,0.010000,0.009531
10.194000,0.010000,0.008594
10.195000,0.010000,0.008281
10.196000,0.010000,0.008906
10.197000,0.010000,0.008906
10.198000,0.010000,-0.037032
10.199000,0.010000,-0.037657
10.200000,-0.036000,-0.036719
10.201000,-0.036000,-0.036407
10.202000,-0.036000,-0.036094
10.203000,-0.036000,-0.037969
10.204000,-0.036000,-0.034844
10.205000,-0.036000,-0.035782
10.206000,-0.036000,-0.038282
10.207000,-0.036000,-0.038282
10.208000,-0.036000,-0.036094
10.209000,-0.036000,-0.036094
10.210000,-0.036000,-0.038282
10.211000,-0.036000,-0.036719
10.212000,-0.036000,-0.037657
10.213000,-0.036000,-0.038907
10.214000,-0.036000,-0.036719
10.215000,-0.036000,-0.038907
10.216000,-0.036000,-0.038594
10.217000,-0.036000,-0.037657
10.218000,-0.036000,-0.035469
10.219000,-0.036000,-0.039219
10.220000,-0.036000,-0.038907
10.221000,-0.036000,-0.037969
10.222000,-0.036000,-0.038594
10.223000,-0.036000,-0.037657
10.224000,-0.036000,-0.038282
10.225000,-0.036000,-0.037969
10.226000,-0.036000,-0.036719
10.227000,-0.036000,-0.037032
10.228000,-0.036000,-0.038594
10.229000,-0.036000,-0.037344
10.230000,-0.036000,-0.037344
10.231000,-0.036000,-0.038282
10.232000,-0.036000,-0.035782
10.233000,-0.036000,-0.035782
10.234000,-0.036000,-0.036719
10.235000,-0.036000,-0.034844
10.236000,-0.036000,-0.037032
10.237000,-0.036000,-0.039219
10.238000,-0.036000,-0.036094
10.239000,-0.036000,-0.037969
10.240000,-0.036000,-0.037969
10.241000,-0.036000,-0.036719
10.242000,-0.036000,-0.036407
10.243000,-0.036000,-0.036094
10.244000,-0.036000,-0.036719
10.245000,-0.036000,-0.035782
10.246000,-0.036000,-0.038907
10.247000,-0.036000,-0.039532
10.248000,-0.036000,-0.037032
10.249000,-0.036000,-0.035469
10.250000,-0.036000,-0.037969
10.251000,-0.036000,-0.037344
10.252000,-0.036000,-0.038594
10.253000,-0.036000,-0.036094
10.254000,-0.036000,-0.037344
10.255000,-0.036000,-0.038282
10.256000,-0.036000,-0.036407
10.257000,-0.036000,-0.037344
10.258000,-0.036000,-0.037344
10.259000,-0.036000,-0.038282
10.260000,-0.036000,-0.036719
10.261000,-0.036000,-0.039532
10.262000,-0.036000,-0.039219
10.263000,-0.036000,-0.037657
10.264000,-0.036000,-0.037032
10.265000,-0.036000,-0.037969
10.266000,-0.036000,-0.040469
10.267000,-0.036000,-0.036407
10.268000,-0.036000,-0.036719
10.269000,-0.036000,-0.038282
10.270000,-0.036000,-0.035469
10.271000,-0.036000,-0.036407
10.272000,-0.036000,-0.037032
10.273000,-0.036000,-0.037969
10.274000,-0.036000,-0.035782
10.275000,-0.036000,-0.037344
10.276000,-0.036000,-0.036407
10.277000,-0.036000,-0.038594
10.278000,-0.036000,-0.037032
10.279000,-0.036000,-0.036719
10.280000,-0.036000,-0.035782
10.281000,-0.036000,-0.038907
10.282000,-0.036000,-0.036719
10.283000,-0.036000,-0.038907
10.284000,-0.036000,-0.037657
10.285000,-0.036000,-0.037344
10.286000,-0.036000,-0.036407
10.287000,-0.036000,-0.038282
10.288000,-0.036000,-0.038282
10.289000,-0.036000,-0.037032
10.290000,-0.036000,-0.037657
10.291000,-0.036000,-0.036719
10.292000,-0.036000,-0.037657
10.293000,-0.036000,-0.036094
10.294000,-0.036000,-0.033282
10.295000,-0.036000,-0.037657
10.296000,-0.036000,-0.037969
10.297000,-0.036000,-0.039844
10.298000,-0.036000,-0.037969
10.299000,-0.036000,-0.035469
10.300000,-0.036000,-0.038282
10.301000,-0.036000,-0.036407
10.302000,-0.036000,-0.037969
10.303000,-0.036000,-0.037032
10.304000,-0.036000,-0.038594
10.305000,-0.036000,-0.040469
10.306000,-0.036000,-0.038594
10.307000,-0.036000,-0.037032
10.308000,-0.036000,-0.039532
10.309000,-0.036000,-0.037032
10.310000,-0.036000,-0.037344
10.311000,-0.036000,-0.036094
10.312000,-0.036000,-0.036094
10.313000,-0.036000,-0.036407
10.314000,-0.036000,-0.034532
10.315000,-0.036000,-0.040157
10.316000,-0.036000,-0.039219
10.317000,-0.036000,-0.038282
10.318000,-0.036000,-0.037969
10.319000,-0.036000,-0.036719
10.320000,-0.036000,-0.036094
10.321000,-0.036000,-0.036407
10.322000,-0.036000,-0.039219
10.323000,-0.036000,-0.037032
10.324000,-0.036000,-0.036719
10.325000,-0.036000,-0.038594
10.326000,-0.036000,-0.036094
10.327000,-0.036000,-0.037344
10.328000,-0.036000,-0.037344
10.329000,-0.036000,-0.037032
10.330000,-0.036000,-0.037657
10.331000,-0.036000,-0.036094
10.332000,-0.036000,-0.038594
10.333000,-0.036000,-0.039532
10.334000,-0.036000,-0.035469
10.335000,-0.036000,-0.037657
10.336000,-0.036000,-0.037657
10.337000,-0.036000,-0.038594
10.338000,-0.036000,-0.036719
10.339000,-0.036000,-0.036719
10.340000,-0.036000,-0.037032
10.341000,-0.036000,-0.036094
10.342000,-0.036000,-0.037344
10.343000,-0.036000,-0.035782
10.344000,-0.036000,-0.036719
10.345000,-0.036000,-0.038907
10.346000,-0.036000,-0.037032
10.347000,-0.036000,-0.037344
10.348000,-0.036000,0.011094
10.349000,-0.036000,0.010781
10.350000,0.014000,0.010156
10.351000,0.014000,0.013594
10.352000,0.014000,0.012656
10.353000,0.014000,0.011406
10.354000,0.014000,0.010469
10.355000,0.014000,0.013906
10.356000,0.014000,0.011719
10.357000,0.014000,0.008594
10.358000,0.014000,0.012031
10.359000,0.014000,0.012344
10.360000,0.014000,0.009531
10.361000,0.014000,0.013281
10.362000,0.014000,0.013281
10.363000,0.014000,0.011719
10.364000,0.014000,0.011094
10.365000,0.014000,0.014219
10.366000,0.014000,0.012031
10.367000,0.014000,0.010781
10.368000,0.014000,0.009219
10.369000,0.014000,0.012031
10.370000,0.014000,0.011719
10.371000,0.014000,0.011094
10.372000,0.014000,0.012969
10.373000,0.014000,0.013594
10.374000,0.014000,0.011719
10.375000,0.014000,0.009844
10.376000,0.014000,0.010469
10.377000,0.014000,0.010469
10.378000,0.014000,0.011719
10.379000,0.014000,0.012969
10.380000,0.014000,0.012656
10.381000,0.014000,0.011406
10.382000,0.014000,0.013906
10.383000,0.014000,0.012656
10.384000,0.014000,0.011094
10.385000,0.014000,0.011406
10.386000,0.014000,0.009531
10.387000,0.014000,0.013594
10.388000,0.014000,0.011094
10.389000,0.014000,0.012344
10.390000,0.014000,0.014844
10.391000,0.014000,0.012031
10.392000,0.014000,0.011719
10.393000,0.014000,0.011094
10.394000,0.014000,0.011719
10.395000,0.014000,0.012656
10.396000,0.014000,0.011094
10.397000,0.014000,0.012344
10.398000,0.014000,-0.033594
10.399000,0.014000,-0.033594
10.400000,-0.032000,-0.034844
10.401000,-0.032000,-0.032969
10.402000,-0.032000,-0.032969
10.403000,-0.032000,-0.034844
10.404000,-0.032000,-0.035469
10.405000,-0.032000,-0.034219
10.406000,-0.032000,-0.033907
10.407000,-0.032000,-0.033907
10.408000,-0.032000,-0.034532
10.409000,-0.032000,-0.032344
10.410000,-0.032000,-0.032344
10.411000,-0.032000,-0.032344
10.412000,-0.032000,-0.035157
10.413000,-0.032000,-0.034219
10.414000,-0.032000,-0.033907
10.415000,-0.032000,-0.034219
10.416000,-0.032000,-0.030469
10.417000,-0.032000,-0.031094
10.418000,-0.032000,-0.033282
10.419000,-0.032000,-0.035157
10.420000,-0.032000,-0.033594
10.421000,-0.032000,-0.035157
10.422000,-0.032000,-0.034219
10.423000,-0.032000,-0.030782
10.424000,-0.032000,-0.031719
10.425000,-0.032000,-0.034532
10.426000,-0.032000,-0.032344
10.427000,-0.032000,-0.033594
10.428000,-0.032000,-0.035469
10.429000,-0.032000,-0.035469
10.430000,-0.032000,-0.033594
10.431000,-0.032000,-0.034844
10.432000,-0.032000,-0.032344
10.433000,-0.032000,-0.034532
10.434000,-0.032000,-0.033594
10.435000,-0.032000,-0.036094
10.436000,-0.032000,-0.034219
10.437000,-0.032000,-0.031094
10.438000,-0.032000,-0.035157
10.439000,-0.032000,-0.035782
10.440000,-0.032000,-0.033907
10.441000,-0.032000,-0.033594
10.442000,-0.032000,-0.033907
10.443000,-0.032000,-0.032657
10.444000,-0.032000,-0.034532
10.445000,-0.032000,-0.031407
10.446000,-0.032000,-0.032969
10.447000,-0.032000,-0.033594
10.448000,-0.032000,-0.035782
10.449000,-0.032000,-0.032657
10.450000,-0.032000,-0.031407
10.451000,-0.032000,-0.034532
10.452000,-0.032000,-0.033594
10.453000,-0.032000,-0.035469
10.454000,-0.032000,-0.036094
10.455000,-0.032000,-0.032344
10.456000,-0.032000,-0.033594
10.457000,-0.032000,-0.033907
10.458000,-0.032000,-0.033282
10.459000,-0.032000,-0.035157
10.460000,-0.032000,-0.034844
10.461000,-0.032000,-0.035157
10.462000,-0.032000,-0.033907
10.463000,-0.032000,-0.034532
10.464000,-0.032000,-0.031407
10.465000,-0.032000,-0.033907
10.466000,-0.032000,-0.032969
10.467000,-0.032000,-0.035157
10.468000,-0.032000,-0.034219
10.469000,-0.032000,-0.033282
10.470000,-0.032000,-0.033907
10.471000,-0.032000,-0.035157
10.472000,-0.032000,-0.032032
10.473000,-0.032000,-0.033594
10.474000,-0.032000,-0.031407
10.475000,-0.032000,-0.032344
10.476000,-0.032000,-0.032032
10.477000,-0.032000,-0.033907
10.478000,-0.032000,-0.034532
10.479000,-0.032000,-0.034532
10.480000,-0.032000,-0.033282
10.481000,-0.032000,-0.033907
10.482000,-0.032000,-0.033594
10.483000,-0.032000,-0.033594
10.484000,-0.032000,-0.034844
10.485000,-0.032000,-0.033594
10.486000,-0.032000,-0.034532
10.487000,-0.032000,-0.034844
10.488000,-0.032000,-0.033282
10.489000,-0.032000,-0.032657
10.490000,-0.032000,-0.032969
10.491000,-0.032000,-0.034219
10.492000,-0.032000,-0.032657
10.493000,-0.032000,-0.033594
10.494000,-0.032000,-0.033282
10.495000,-0.032000,-0.033282
10.496000,-0.032000,-0.034844
10.497000,-0.032000,-0.033907
10.498000,-0.032000,-0.033282
10.499000,-0.032000,-0.032032
10.500000,-0.032000,-0.030469
10.501000,-0.032000,-0.034219
10.502000,-0.032000,-0.032344
10.503000,-0.032000,-0.033282
10.504000,-0.032000,-0.032344
10.505000,-0.032000,-0.033282
10.506000,-0.032000,-0.034219
10.507000,-0.032000,-0.031719
10.508000,-0.032000,-0.033907
10.509000,-0.032000,-0.036094
10.510000,-0.032000,-0.034844
10.511000,-0.032000,-0.034532
10.512000,-0.032000,-0.032344
10.513000,-0.032000,-0.033907
10.514000,-0.032000,-0.034219
10.515000,-0.032000,-0.034219
10.516000,-0.032000,-0.034532
10.517000,-0.032000,-0.035782
10.518000,-0.032000,-0.033907
10.519000,-0.032000,-0.033907
10.520000,-0.032000,-0.034844
10.521000,-0.032000,-0.033594
10.522000,-0.032000,-0.034844
10.523000,-0.032000,-0.034219
10.524000,-0.032000,-0.031719
10.525000,-0.032000,-0.034532
10.526000,-0.032000,-0.035469
10.527000,-0.032000,-0.032969
10.528000,-0.032000,-0.032032
10.529000,-0.032000,-0.034219
10.530000,-0.032000,-0.031719
10.531000,-0.032000,-0.032344
10.532000,-0.032000,-0.033282
10.533000,-0.032000,-0.035157
10.534000,-0.032000,-0.032969
10.535000,-0.032000,-0.035782
10.536000,-0.032000,-0.034219
10.537000,-0.032000,-0.034532
10.538000,-0.032000,-0.034219
10.539000,-0.032000,-0.034532
10.540000,-0.032000,-0.034844
10.541000,-0.032000,-0.033907
10.542000,-0.032000,-0.034219
10.543000,-0.032000,-0.034219
10.544000,-0.032000,-0.033594
10.545000,-0.032000,-0.034219
10.546000,-0.032000,-0.032657
10.547000,-0.032000,-0.033594
10.548000,-0.032000,0.014531
10.549000,-0.032000,0.015469
10.550000,0.018000,0.016094
10.551000,0.018000,0.016407
10.552000,0.018000,0.019219
10.553000,0.018000,0.016094
10.554000,0.018000,0.015781
10.555000,0.018000,0.014844
10.556000,0.018000,0.016407
10.557000,0.018000,0.017344
10.558000,0.018000,0.016719
10.559000,0.018000,0.015469
10.560000,0.018000,0.017344
10.561000,0.018000,0.015469
10.562000,0.018000,0.016407
10.563000,0.018000,0.016407
10.564000,0.018000,0.019532
10.565000,0.018000,0.014219
10.566000,0.018000,0.018907
10.567000,0.018000,0.015469
10.568000,0.018000,0.017969
10.569000,0.018000,0.017657
10.570000,0.018000,0.017032
10.571000,0.018000,0.016407
10.572000,0.018000,0.015156
10.573000,0.018000,0.015781
10.574000,0.018000,0.015156
10.575000,0.018000,0.014531
10.576000,0.018000,0.015469
10.577000,0.018000,0.016407
10.578000,0.018000,0.016094
10.579000,0.018000,0.017032
10.580000,0.018000,0.016407
10.581000,0.018000,0.015781
10.582000,0.018000,0.016719
10.583000,0.018000,0.015156
10.584000,0.018000,0.017344
10.585000,0.018000,0.016719
10.586000,0.018000,0.016719
10.587000,0.018000,0.015469
10.588000,0.018000,0.017032
10.589000,0.018000,0.015781
10.590000,0.018000,0.016407
10.591000,0.018000,0.016094
10.592000,0.018000,0.015156
10.593000,0.018000,0.017032
10.594000,0.018000,0.018594
10.595000,0.018000,0.015469
10.596000,0.018000,0.017657
10.597000,0.018000,0.017344
10.598000,0.018000,-0.029532
10.599000,0.018000,-0.032657
10.600000,-0.028000,-0.031407
10.601000,-0.028000,-0.030469
10.602000,-0.028000,-0.028282
10.603000,-0.028000,-0.028907
10.604000,-0.028000,-0.028594
10.605000,-0.028000,-0.029844
10.606000,-0.028000,-0.030782
10.607000,-0.028000,-0.031094
10.608000,-0.028000,-0.031094
10.609000,-0.028000,-0.027657
10.610000,-0.028000,-0.026719
10.611000,-0.028000,-0.027657
10.612000,-0.028000,-0.028282
10.613000,-0.028000,-0.029219
10.614000,-0.028000,-0.028907
10.615000,-0.028000,-0.030157
10.616000,-0.028000,-0.028907
10.617000,-0.028000,-0.028594
10.618000,-0.028000,-0.030782
10.619000,-0.028000,-0.028594
10.620000,-0.028000,-0.030782
10.621000,-0.028000,-0.029844
10.622000,-0.028000,-0.030782
10.623000,-0.028000,-0.028907
10.624000,-0.028000,-0.028907
10.625000,-0.028000,-0.026407
10.626000,-0.028000,-0.028594
10.627000,-0.028000,-0.028907
10.628000,-0.028000,-0.028907
10.629000,-0.028000,-0.028282
10.630000,-0.028000,-0.028907
10.631000,-0.028000,-0.031407
10.632000,-0.028000,-0.030469
10.633000,-0.028000,-0.029532
10.634000,-0.028000,-0.030469
10.635000,-0.028000,-0.028907
10.636000,-0.028000,-0.029844
10.637000,-0.028000,-0.029844
10.638000,-0.028000,-0.031094
10.639000,-0.028000,-0.028907
10.640000,-0.028000,-0.029532
10.641000,-0.028000,-0.029532
10.642000,-0.028000,-0.030157
10.643000,-0.028000,-0.029532
10.644000,-0.028000,-0.029532
10.645000,-0.028000,-0.028594
10.646000,-0.028000,-0.029532
10.647000,-0.028000,-0.028907
10.648000,-0.028000,-0.030469
10.649000,-0.028000,-0.029844
10.650000,-0.028000,-0.030782
10.651000,-0.028000,-0.031094
10.652000,-0.028000,-0.028594
10.653000,-0.028000,-0.028907
10.654000,-0.028000,-0.028282
10.655000,-0.028000,-0.029219
10.656000,-0.028000,-0.028594
10.657000,-0.028000,-0.029532
10.658000,-0.028000,-0.027969
10.659000,-0.028000,-0.032032
10.660000,-0.028000,-0.028594
10.661000,-0.028000,-0.027969
10.662000,-0.028000,-0.029844
10.663000,-0.028000,-0.029844
10.664000,-0.028000,-0.028282
10.665000,-0.028000,-0.029219
10.666000,-0.028000,-0.028907
10.667000,-0.028000,-0.029532
10.668000,-0.028000,-0.028282
10.669000,-0.028000,-0.029219
10.670000,-0.028000,-0.030157
10.671000,-0.028000,-0.028907
10.672000,-0.028000,-0.028907
10.673000,-0.028000,-0.027344
10.674000,-0.028000,-0.028594
10.675000,-0.028000,-0.032969
10.676000,-0.028000,-0.029532
10.677000,-0.028000,-0.031094
10.678000,-0.028000,-0.028282
10.679000,-0.028000,-0.028282
10.680000,-0.028000,-0.028594
10.681000,-0.028000,-0.029844
10.682000,-0.028000,-0.029532
10.683000,-0.028000,-0.027969
10.684000,-0.028000,-0.029219
10.685000,-0.028000,-0.031719
10.686000,-0.028000,-0.029532
10.687000,-0.028000,-0.029219
10.688000,-0.028000,-0.028907
10.689000,-0.028000,-0.030157
10.690000,-0.028000,-0.032032
10.691000,-0.028000,-0.027969
10.692000,-0.028000,-0.028907
10.693000,-0.028000,-0.028594
10.694000,-0.028000,-0.030469
10.695000,-0.028000,-0.029532
10.696000,-0.028000,-0.030469
10.697000,-0.028000,-0.029219
10.698000,-0.028000,-0.029844
10.699000,-0.028000,-0.027969
10.700000,-0.028000,-0.029219
10.701000,-0.028000,-0.029844
10.702000,-0.028000,-0.031407
10.703000,-0.028000,-0.029219
10.704000,-0.028000,-0.029844
10.705000,-0.028000,-0.028282
10.706000,-0.028000,-0.028907
10.707000,-0.028000,-0.028282
10.708000,-0.028000,-0.030157
10.709000,-0.028000,-0.029219
10.710000,-0.028000,-0.028907
10.711000,-0.028000,-0.029844
10.712000,-0.028000,-0.028282
10.713000,-0.028000,-0.028282
10.714000,-0.028000,-0.030157
10.715000,-0.028000,-0.029532
10.716000,-0.028000,-0.027969
10.717000,-0.028000,-0.028907
10.718000,-0.028000,-0.029219
10.719000,-0.028000,-0.027969
10.720000,-0.028000,-0.029844
10.721000,-0.028000,-0.029532
10.722000,-0.028000,-0.029844
10.723000,-0.028000,-0.029844
10.724000,-0.028000,-0.029219
10.725000,-0.028000,-0.029844
10.726000,-0.028000,-0.028907
10.727000,-0.028000,-0.030157
10.728000,-0.028000,-0.029219
10.729000,-0.028000,-0.029532
10.730000,-0.028000,-0.028907
10.731000,-0.028000,-0.029219
10.732000,-0.028000,-0.030157
10.733000,-0.028000,-0.031094
10.734000,-0.028000,-0.028282
10.735000,-0.028000,-0.029219
10.736000,-0.028000,-0.028907
10.737000,-0.028000,-0.030782
10.738000,-0.028000,-0.027969
10.739000,-0.028000,-0.030157
10.740000,-0.028000,-0.028594
10.741000,-0.028000,-0.027969
10.742000,-0.028000,-0.030157
10.743000,-0.028000,-0.028594
10.744000,-0.028000,-0.027969
10.745000,-0.028000,-0.029532
10.746000,-0.028000,-0.030782
10.747000,-0.028000,-0.028594
10.748000,-0.028000,0.018907
10.749000,-0.028000,0.022344
10.750000,0.022000,0.021094
10.751000,0.022000,0.022657
10.752000,0.022000,0.021719
10.753000,0.022000,0.019532
10.754000,0.022000,0.022969
10.755000,0.022000,0.023282
10.756000,0.022000,0.021719
10.757000,0.022000,0.021094
10.758000,0.022000,0.021407
10.759000,0.022000,0.020469
10.760000,0.022000,0.021094
10.761000,0.022000,0.019219
10.762000,0.022000,0.019219
10.763000,0.022000,0.020782
10.764000,0.022000,0.021407
10.765000,0.022000,0.021719
10.766000,0.022000,0.020469
10.767000,0.022000,0.019844
10.768000,0.022000,0.020469
10.769000,0.022000,0.020469
10.770000,0.022000,0.018907
10.771000,0.022000,0.021719
10.772000,0.022000,0.021094
10.773000,0.022000,0.020157
10.774000,0.022000,0.021719
10.775000,0.022000,0.020469
10.776000,0.022000,0.023594
10.777000,0.022000,0.017969
10.778000,0.022000,0.020157
10.779000,0.022000,0.018594
10.780000,0.022000,0.019532
10.781000,0.022000,0.018594
10.782000,0.022000,0.020782
10.783000,0.022000,0.020782
10.784000,0.022000,0.020469
10.785000,0.022000,0.018594
10.786000,0.022000,0.020157
10.787000,0.022000,0.021407
10.788000,0.022000,0.020469
10.789000,0.022000,0.021719
10.790000,0.022000,0.020469
10.791000,0.022000,0.020782
10.792000,0.022000,0.021094
10.793000,0.022000,0.022032
10.794000,0.022000,0.018594
10.795000,0.022000,0.022344
10.796000,0.022000,0.019844
10.797000,0.022000,0.020469
10.798000,0.022000,-0.025782
10.799000,0.022000,-0.025469
10.800000,-0.024000,-0.026719
10.801000,-0.024000,-0.028282
10.802000,-0.024000,-0.025782
10.803000,-0.024000,-0.026094
10.804000,-0.024000,-0.027657
10.805000,-0.024000,-0.025782
10.806000,-0.024000,-0.023907
10.807000,-0.024000,-0.025782
10.808000,-0.024000,-0.024844
10.809000,-0.024000,-0.026094
10.810000,-0.024000,-0.026407
10.811000,-0.024000,-0.025469
10.812000,-0.024000,-0.025469
10.813000,-0.024000,-0.026719
10.814000,-0.024000,-0.026407
10.815000,-0.024000,-0.024532
10.816000,-0.024000,-0.024844
10.817000,-0.024000,-0.024219
10.818000,-0.024000,-0.024219
10.819000,-0.024000,-0.027344
10.820000,-0.024000,-0.026094
10.821000,-0.024000,-0.026094
10.822000,-0.024000,-0.024219
10.823000,-0.024000,-0.026094
10.824000,-0.024000,-0.025782
10.825000,-0.024000,-0.025782
10.826000,-0.024000,-0.026407
10.827000,-0.024000,-0.025157
10.828000,-0.024000,-0.022657
