time,voltage
10.930000,0.186000
10.940000,0.188000
10.950000,0.190000
10.960000,0.192000
10.970000,0.194000
10.980000,0.196000
10.990000,0.198000
11.000000,0.200000
11.010000,0.202000
11.020000,0.204000
11.030000,0.206000
11.040000,0.208000
11.050000,0.210000
11.060000,0.212000
11.070000,0.214000
11.080000,0.216000
11.090000,0.218000
11.100000,0.220000
11.110000,0.222000
11.120000,0.224000
11.130000,0.226000
11.140000,0.228000
11.150000,0.230000
11.160000,0.232000
11.170000,0.234000
11.180000,0.236000
11.190000,0.238000
11.200000,0.240000
11.210000,0.242000
11.220000,0.244000
11.230000,0.246000
11.240000,0.248000
11.250000,0.250000
11.260000,0.252000
11.270000,0.254000
11.280000,0.256000
11.290000,0.258000
11.300000,0.260000
11.310000,0.262000
11.320000,0.264000
11.330000,0.266000
11.340000,0.268000
11.350000,0.270000
11.360000,0.272000
11.370000,0.274000
11.380000,0.276000
11.390000,0.278000
11.400000,0.280000
11.410000,0.282000
11.420000,0.284000
11.430000,0.286000
11.440000,0.288000
11.450000,0.290000
11.460000,0.292000
11.470000,0.294000
11.480000,0.296000
11.490000,0.298000
11.500000,0.300000
11.510000,0.302000
11.520000,0.304000
11.530000,0.306000
11.540000,0.308000
11.550000,0.310000
11.560000,0.312000
11.570000,0.314000
11.580000,0.316000
11.590000,0.318000
11.600000,0.320000
11.610000,0.322000
11.620000,0.324000
11.630000,0.326000
11.640000,0.328000
11.650000,0.330000
11.660000,0.332000
11.670000,0.334000
11.680000,0.336000
11.690000,0.338000
11.700000,0.340000
11.710000,0.342000
11.720000,0.344000
11.730000,0.346000
11.740000,0.348000
11.750000,0.350000
11.760000,0.352000
11.770000,0.354000
11.780000,0.356000
11.790000,0.358000
11.800000,0.360000
11.810000,0.362000
11.820000,0.364000
11.830000,0.366000
11.840000,0.368000
11.850000,0.370000
11.860000,0.372000
11.870000,0.374000
11.880000,0.376000
11.890000,0.378000
11.900000,0.380000
11.910000,0.382000
11.920000,0.384000
11.930000,0.386000
11.940000,0.388000
11.950000,0.390000
11.960000,0.392000
11.970000,0.394000
11.980000,0.396000
11.990000,0.398000
12.000000,0.400000
12.010000,0.402000
12.020000,0.404000
12.030000,0.406000
12.040000,0.408000
12.050000,0.410000
12.060000,0.412000
12.070000,0.414000
12.080000,0.416000
12.090000,0.418000
12.100000,0.420000
12.110000,0.422000
12.120000,0.424000
12.130000,0.426000
12.140000,0.428000
12.150000,0.430000
12.160000,0.432000
12.170000,0.434000
12.180000,0.436000
12.190000,0.438000
12.200000,0.440000
12.210000,0.442000
12.220000,0.444000
12.230000,0.446000
12.240000,0.448000
12.250000,0.450000
12.260000,0.452000
12.270000,0.454000
12.280000,0.456000
12.290000,0.458000
12.300000,0.460000
12.310000,0.462000
12.320000,0.464000
12.330000,0.466000
12.340000,0.468000
12.350000,0.470000
12.360000,0.472000
12.370000,0.474000
12.380000,0.476000
12.390000,0.478000
12.400000,0.480000
12.410000,0.482000
12.420000,0.484000
12.430000,0.486000
12.440000,0.488000
12.450000,0.490000
12.460000,0.492000
12.470000,0.494000
12.480000,0.496000
12.490000,0.498000
12.500000,0.500000
12.510000,0.502000
12.520000,0.504000
12.530000,0.506000
12.540000,0.508000
12.550000,0.510000
12.560000,0.512000
12.570000,0.514000
12.580000,0.516000
12.590000,0.518000
12.600000,0.520000
12.610000,0.522000
12.620000,0.524000
12.630000,0.526000
12.640000,0.528000
12.650000,0.530000
12.660000,0.532000
12.670000,0.534000
12.680000,0.536000
12.690000,0.538000
12.700000,0.540000
12.710000,0.542000
12.720000,0.544000
12.730000,0.546000
12.740000,0.548000
12.750000,0.550000
12.760000,0.552000
12.770000,0.554000
12.780000,0.556000
12.790000,0.558000
12.800000,0.560000
12.810000,0.562000
